================================================================================
RELATORIO DE BIOSSEGURANCA - RNAi
================================================================================
GENE ID                                  | CITRUS     | HUMAN      | BEE       
================================================================================
lcl|SDAQ01000001.1_cds_KAI3559026.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531663.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531664.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531665.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531666.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531667.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531668.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531669.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531670.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531671.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531672.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531673.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531674.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531675.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531676.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531677.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000181.1_cds_KAI3531678.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531601.1_1    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000182.1_cds_KAI3531602.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531603.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531604.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531605.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531606.1_1    | [RISK]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000182.1_cds_KAI3531607.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531608.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531609.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531610.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531611.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531612.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531613.1_1    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531614.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531615.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531616.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531617.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531618.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531619.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531620.1_1    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000182.1_cds_KAI3531621.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000182.1_cds_KAI3531622.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531547.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531548.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531549.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531550.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531551.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531552.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531553.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531554.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531555.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531556.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531557.1_1    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531558.1_1    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000183.1_cds_KAI3531559.1_1    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000184.1_cds_KAI3531489.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531490.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531491.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531492.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531493.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531494.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531495.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531496.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531497.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531498.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531499.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531500.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531501.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531502.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000184.1_cds_KAI3531503.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531443.1_1    | [RISK]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000185.1_cds_KAI3531444.1_1    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000185.1_cds_KAI3531445.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531446.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531447.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531448.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531449.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531450.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531451.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531452.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531453.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531454.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531455.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531456.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531457.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531458.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000185.1_cds_KAI3531459.1_1    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000186.1_cds_KAI3531377.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531378.1_1    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000186.1_cds_KAI3531379.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531380.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531381.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531382.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531383.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531384.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531385.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531386.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531387.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531388.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531389.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531390.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531391.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531392.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531393.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531394.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531395.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000186.1_cds_KAI3531396.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531307.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531308.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531309.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531310.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531311.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531312.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531313.1_1    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000187.1_cds_KAI3531314.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531315.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531316.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531317.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531318.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531319.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531320.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531321.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000187.1_cds_KAI3531322.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000188.1_cds_KAI3531304.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000188.1_cds_KAI3531305.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000188.1_cds_KAI3531306.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000189.1_cds_KAI3531259.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000189.1_cds_KAI3531260.1_1    | [SAFE]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000189.1_cds_KAI3531261.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000189.1_cds_KAI3531262.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000189.1_cds_KAI3531263.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000189.1_cds_KAI3531264.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000189.1_cds_KAI3531265.1_1    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000189.1_cds_KAI3531266.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000189.1_cds_KAI3531267.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000189.1_cds_KAI3531268.1_1    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000189.1_cds_KAI3531269.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000189.1_cds_KAI3531270.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000189.1_cds_KAI3531271.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531208.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531209.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531210.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531211.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531212.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531213.1_1    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000190.1_cds_KAI3531214.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531215.1_1    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531216.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531217.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531218.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531219.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531220.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531221.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531222.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531223.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531224.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531225.1_1    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000190.1_cds_KAI3531226.1_1    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000191.1_cds_KAI3531159.1_1    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531160.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531161.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531162.1_1    | [RISK]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000191.1_cds_KAI3531163.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531164.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531165.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531166.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531167.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531168.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531169.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531170.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531171.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531172.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531173.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531174.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531175.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531176.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531177.1_1    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000191.1_cds_KAI3531178.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000191.1_cds_KAI3531179.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531104.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531105.1_1    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531106.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531107.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531108.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531109.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531110.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531111.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531112.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531113.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531114.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531115.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531116.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531117.1_1    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531118.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531119.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531120.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531121.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531122.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531123.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000192.1_cds_KAI3531124.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531033.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531034.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531035.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531036.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531037.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531038.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531039.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531040.1_1    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531041.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531042.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531043.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531044.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531045.1_1    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000193.1_cds_KAI3531046.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531047.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531048.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531049.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531050.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531051.1_1    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531052.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531053.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531054.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531055.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531056.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000193.1_cds_KAI3531057.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530977.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530978.1_1    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530979.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530980.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530981.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530982.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530983.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530984.1_1    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000194.1_cds_KAI3530985.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530986.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530987.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530988.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530989.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530990.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530991.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530992.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000194.1_cds_KAI3530993.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000195.1_cds_KAI3530919.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000195.1_cds_KAI3530920.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000195.1_cds_KAI3530921.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000195.1_cds_KAI3530922.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000195.1_cds_KAI3530923.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000195.1_cds_KAI3530924.1_1    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000195.1_cds_KAI3530925.1_1    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000195.1_cds_KAI3530926.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000195.1_cds_KAI3530927.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000195.1_cds_KAI3530928.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
